"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"OECDAM","OECD America","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2019","2019",,,"0","Units",,,0.293,,
"OECDAM","OECD America","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2020","2020",,,"0","Units",,,0.277,,
"ROU","Romania","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,460.741,,
"ROU","Romania","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,660.628,,
"ROU","Romania","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,651.201,,
"ROU","Romania","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,637.16,,
"ROU","Romania","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,621.669,,
"ROU","Romania","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1103.151,,
"HRV","Croatia","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,78.822,,
"HRV","Croatia","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,81.585,,
"HRV","Croatia","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,77.146,,
"HRV","Croatia","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,77.727,,
"HRV","Croatia","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,73.431,,
"HRV","Croatia","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,75.782,,
"KAZ","Kazakhstan","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,209.065,,
"KAZ","Kazakhstan","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,84.059,,
"KAZ","Kazakhstan","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,127.779,,
"KAZ","Kazakhstan","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12.67,,
"KAZ","Kazakhstan","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10.754,,
"KAZ","Kazakhstan","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9.646,,
"LIE","Liechtenstein","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2016","2016","IDX","Index","0","Units",,,16.449,,
"LIE","Liechtenstein","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2017","2017","IDX","Index","0","Units",,,51.697,,
"LIE","Liechtenstein","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2018","2018","IDX","Index","0","Units",,,78.851,,
"LIE","Liechtenstein","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2019","2019","IDX","Index","0","Units",,,54.047,,
"LIE","Liechtenstein","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2020","2020","IDX","Index","0","Units",,,61.358,,
"LIE","Liechtenstein","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2021","2021","IDX","Index","0","Units",,,59.008,,
"MCO","Monaco","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2016","2016","PC","Percentage","0","Units",,,6.796,,
"MCO","Monaco","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2017","2017","PC","Percentage","0","Units",,,6.231,,
"MCO","Monaco","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2018","2018","PC","Percentage","0","Units",,,8.22,,
"MCO","Monaco","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2019","2019","PC","Percentage","0","Units",,,6.642,,
"MCO","Monaco","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2020","2020","PC","Percentage","0","Units",,,10.13,,
"MCO","Monaco","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2021","2021","PC","Percentage","0","Units",,,9.355,,
"RUS","Russia","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2016","2016",,,"0","Units",,,9.643,,
"RUS","Russia","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2017","2017",,,"0","Units",,,9.989,,
"RUS","Russia","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2018","2018",,,"0","Units",,,10.544,,
"RUS","Russia","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2019","2019",,,"0","Units",,,10.655,,
"RUS","Russia","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2020","2020",,,"0","Units",,,10.12,,
"FRA","France","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1356.052,,
"FRA","France","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1333.291,,
"FRA","France","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1427.414,,
"FRA","France","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1618.322,,
"FRA","France","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1484.581,,
"FRA","France","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2144.813,,
"LIE","Liechtenstein","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2016","2016","IDX","Index","0","Units",,,69.094,,
"LIE","Liechtenstein","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2017","2017","IDX","Index","0","Units",,,71.829,,
"LIE","Liechtenstein","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2018","2018","IDX","Index","0","Units",,,65.918,,
"LIE","Liechtenstein","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2019","2019","IDX","Index","0","Units",,,68.718,,
"LIE","Liechtenstein","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2020","2020","IDX","Index","0","Units",,,65.447,,
"LIE","Liechtenstein","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2021","2021","IDX","Index","0","Units",,,67.271,,
"BGR","Bulgaria","GHG","Greenhouse gases","OTH_P","6 - Other","2016","2016","PC","Percentage","0","Units",,,0,,
"BGR","Bulgaria","GHG","Greenhouse gases","OTH_P","6 - Other","2017","2017","PC","Percentage","0","Units",,,0,,
"BGR","Bulgaria","GHG","Greenhouse gases","OTH_P","6 - Other","2018","2018","PC","Percentage","0","Units",,,0,,
"MCO","Monaco","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2016","2016","IDX","Index","0","Units",,,74.334,,
"MCO","Monaco","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2017","2017","IDX","Index","0","Units",,,72.754,,
"MCO","Monaco","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2018","2018","IDX","Index","0","Units",,,74.451,,
"MCO","Monaco","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2019","2019","IDX","Index","0","Units",,,71.13,,
"MCO","Monaco","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2020","2020","IDX","Index","0","Units",,,60.536,,
"MCO","Monaco","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2021","2021","IDX","Index","0","Units",,,64.428,,
"MCO","Monaco","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.01,,
"MCO","Monaco","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.01,,
"MCO","Monaco","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0,,
"MCO","Monaco","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0,,
"MCO","Monaco","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.001,,
"PER","Peru","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13012.07,,
"LIE","Liechtenstein","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,60.427,,
"LIE","Liechtenstein","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,60.805,,
"LIE","Liechtenstein","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,58.78,,
"LIE","Liechtenstein","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,57.322,,
"LIE","Liechtenstein","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,52.734,,
"LIE","Liechtenstein","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,56.087,,
"ROU","Romania","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,76714.54,,
"ROU","Romania","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,79648.909,,
"ROU","Romania","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,80279.683,,
"ROU","Romania","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,76885.222,,
"ROU","Romania","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,74026.534,,
"ROU","Romania","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,77190.584,,
"BGR","Bulgaria","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,57773.563,,
"BGR","Bulgaria","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,59715.841,,
"BGR","Bulgaria","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,55361.841,,
"BGR","Bulgaria","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,53942.116,,
"BGR","Bulgaria","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,47984.615,,
"BGR","Bulgaria","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,53917.265,,
"GBR","United Kingdom","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2016","2016",,,"0","Units",,,0.173,,
"GBR","United Kingdom","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2017","2017",,,"0","Units",,,0.165,,
"GBR","United Kingdom","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2018","2018",,,"0","Units",,,0.159,,
"GBR","United Kingdom","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2019","2019",,,"0","Units",,,0.152,,
"GBR","United Kingdom","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2020","2020",,,"0","Units",,,0.154,,
"GBR","United Kingdom","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2021","2021",,,"0","Units",,,0.15,,
"MLT","Malta","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,559.303,,
"MLT","Malta","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,718.685,,
"MLT","Malta","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,698.055,,
"MLT","Malta","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,739.972,,
"MLT","Malta","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,810.817,,
"MLT","Malta","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,772.501,,
"BGR","Bulgaria","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2016","2016","PC","Percentage","0","Units",,,9.246,,
"BGR","Bulgaria","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2017","2017","PC","Percentage","0","Units",,,8.74,,
"BGR","Bulgaria","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2018","2018","PC","Percentage","0","Units",,,8.867,,
"BGR","Bulgaria","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2019","2019","PC","Percentage","0","Units",,,8.534,,
"BGR","Bulgaria","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2020","2020","PC","Percentage","0","Units",,,8.995,,
"BGR","Bulgaria","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2021","2021","PC","Percentage","0","Units",,,8.409,,
"UKR","Ukraine","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,66176.837,,
"UKR","Ukraine","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,63881.844,,
"UKR","Ukraine","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,67650.037,,
"UKR","Ukraine","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,69714.85,,
"UKR","Ukraine","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,71378.962,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,365833.112,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,391863.576,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,404504.768,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,367057.496,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,342098.12,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,340837.718,,
"BLR","Belarus","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11186.014,,
"BLR","Belarus","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11689.344,,
"BLR","Belarus","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12301.559,,
"BLR","Belarus","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12313.542,,
"BLR","Belarus","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11086.081,,
"BLR","Belarus","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11137.032,,
"OECD","OECD - Total","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2016","2016",,,"0","Units",,,10.61,,
"OECD","OECD - Total","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2017","2017",,,"0","Units",,,10.649,,
"OECD","OECD - Total","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2018","2018",,,"0","Units",,,10.641,,
"OECD","OECD - Total","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2019","2019",,,"0","Units",,,10.328,,
"OECD","OECD - Total","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2020","2020",,,"0","Units",,,9.522,,
"CHL","Chile","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2016","2016",,,"0","Units",,,1.952,,
"CHL","Chile","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2017","2017",,,"0","Units",,,5.402,,
"CHL","Chile","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2018","2018",,,"0","Units",,,2.577,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2016","2016",,,"0","Units",,,10.745,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2017","2017",,,"0","Units",,,10.536,,
"DEU","Germany","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2018","2018",,,"0","Units",,,10.114,,
